nodist_1,nodist_2,nodist_3,dist,types_same,target
0.56271306603916,0.674480345129274,0.785546203276315,0.6717048299997,1,1
0.262137504072988,0.490196739362479,0.760935270390221,0.469601465152077,1,0
0.411764705882353,0.529411764705882,0.529411764705882,0.588235294117647,1,1
0.028735632183908,0.0900383141762452,0.557471264367816,0.239463601532567,1,0
0.556132301031936,0.689313052334178,0.838007526893497,0.662910520494543,1,1
0.0236794171220401,0.12568306010929,0.47262402228651,0.26775956284153,1,0
0.499786263892847,0.605371900826446,0.711313764605301,0.645198062125961,1,1
0.121332550542685,0.303888362010568,0.685875144891539,0.359948215387858,1,0
0.470588235294118,0.561497326203209,0.676470588235294,0.588235294117647,1,1
0.0578512396694215,0.151515151515152,0.597796143250689,0.355371900826446,1,0
0.492063492063492,0.628571428571428,0.774603174603174,0.633333333333333,1,1
0.0285714285714286,0.201731601731602,0.671428571428571,0.4,1,0
0.493438735177866,0.628300395256918,0.760316205533597,0.621501976284586,1,1
0.108571428571429,0.342597402597403,0.598181818181818,0.311688311688312,1,0
0.5625,0.6875,0.791666666666667,0.6875,1,1
0.00363636363636364,0.0472727272727273,0.563636363636364,0.225454545454545,1,0
0.482126761231556,0.592473551876275,0.719471986337113,0.572939892784287,1,1
0.00934579439252336,0.17231308411215,0.59053738317757,0.191588785046729,1,0
0.63626140197426,0.723312091299096,0.787996168103628,0.709400641426132,1,1
0.148989008405337,0.383148180802915,0.727164521248457,0.354772820784106,1,0
0.55,0.645454545454545,0.736363636363636,0.572727272727273,1,1
0.0566037735849057,0.106918238993711,0.541738136077759,0.226415094339623,1,0
0.586925647451964,0.690434419381788,0.790643274853801,0.675062656641605,1,1
0.0491228070175439,0.119298245614035,0.514194577352472,0.224561403508772,1,0
0.581936060809302,0.689316728256249,0.778536140590822,0.69918421202597,1,1
0.209474390200855,0.420247802605105,0.652490380881782,0.481711320554909,1,0
0.421679197994988,0.588345864661654,0.728070175438596,0.503759398496241,1,1
0.124413145539906,0.320422535211268,0.694835680751174,0.384138162307176,1,0
0.553571428571429,0.616758241758242,0.717032967032967,0.644230769230769,1,1
0.0238095238095238,0.101190476190476,0.595238095238095,0.226190476190476,1,0
0.528822055137845,0.528822055137845,0.601503759398496,0.548872180451128,1,1
0,0.0654761904761905,0.517857142857143,0.196428571428571,1,0
0.39180602006689,0.50443143812709,0.624498327759197,0.525,1,1
0.104347826086957,0.2,0.68695652173913,0.269565217391304,1,0
0.418008658008658,0.54995670995671,0.667532467532468,0.581125541125541,1,1
0.096231884057971,0.280579710144928,0.638840579710145,0.291594202898551,1,0
0.411764705882353,0.529411764705882,0.705882352941176,0.529411764705882,1,1
0,0.170980392156863,0.493333333333333,0.293333333333333,1,0
0.422563012450653,0.523990282417249,0.711357424840571,0.54904342544792,1,1
0.0561797752808989,0.182419035029742,0.513549239920687,0.359550561797753,1,0
0.401680672268908,0.501680672268908,0.643137254901961,0.552100840336134,1,1
0.108186195826645,0.25008025682183,0.584911717495987,0.392188336008561,1,0
0.421052631578947,0.482456140350877,0.599415204678363,0.532163742690059,1,1
0.00952380952380952,0.109774436090226,0.411027568922306,0.30125313283208,1,0
0.452723368256654,0.596342812520335,0.741914492093447,0.603435934144595,1,1
0.0393700787401575,0.141732283464567,0.627434728553668,0.299212598425197,1,0
0.625,0.625,0.625,0.625,1,1
0,0.190101237345332,0.566929133858268,0.204724409448819,1,0
0.523302938196555,0.619047619047619,0.708459979736575,0.583333333333333,1,1
0,0.0957446808510638,0.521276595744681,0.24468085106383,1,0
0.600976800976801,0.696214896214896,0.762637362637362,0.723565323565323,1,1
0.0851063829787234,0.27430441898527,0.582160392798691,0.339443535188216,1,0
0.609048305695746,0.638067772170151,0.787490987743331,0.685652487382841,1,1
0.0394736842105263,0.133805668016194,0.38663967611336,0.301012145748988,1,0
0.52205714680579,0.651836368033722,0.778740973637841,0.636174549977544,1,1
0.0612005993631766,0.204204907286009,0.600346506836486,0.397967784229256,1,0
0.566390076271897,0.708507250020951,0.801768502221104,0.667345570362918,1,1
0.201255678037207,0.396068049648468,0.708870757746723,0.461111593322339,1,0
0.4,0.8,0.6,0.4,1,1
0.0178861788617886,0.0422764227642276,0.4,0.273170731707317,1,0
0.448493785548768,0.522961870655151,0.682220349694544,0.567305666736887,1,1
0.0396039603960396,0.108910891089109,0.326732673267327,0.198019801980198,1,0
0.444444444444444,0.444444444444444,0.659722222222222,0.444444444444444,1,1
0.0099009900990099,0.128712871287129,0.336633663366337,0.188118811881188,1,0
0.549193108877316,0.63914708731985,0.768923337774009,0.638950284607,1,1
0.046195652173913,0.133152173913043,0.342391304347826,0.277173913043478,1,0
0.515105459057071,0.59925558312655,0.766191066997518,0.600496277915632,1,1
0.121655518394649,0.306563545150502,0.685576923076923,0.360911371237458,1,0
0.5,1,0.5,0.5,1,1
0.00192307692307692,0.0115384615384615,0.276923076923077,0.236538461538461,1,0
0.577591036414564,0.697058823529411,0.794537815126049,0.67377450980392,1,1
0.00535714285714286,0.0142857142857143,0.0892857142857143,0.239285714285714,1,0
0.625,0.625,0.785714285714286,0.785714285714286,1,1
0.0178571428571429,0.0607142857142857,0.391071428571429,0.258928571428571,1,0
0.573877873236588,0.677285661109849,0.802405262198063,0.673658281891335,1,1
0.0290964777947933,0.0459418070444104,0.486408882082695,0.163284839203675,1,0
0.481666666666667,0.641666666666667,0.72,0.561666666666667,1,1
0.00153139356814701,0.107197549770291,0.485770801429301,0.231240428790199,1,0
0.571141700591754,0.664584517465528,0.781429152589318,0.667611087228105,1,1
0.00329489291598023,0.127814387699066,0.520181219110379,0.265238879736409,1,0
0.475742135578201,0.604009747452371,0.737926451041206,0.597363757199823,1,1
0.193920032058418,0.363462309096576,0.639320539650029,0.395787880137139,1,0
0.6875,0.8125,0.816666666666667,0.875,1,1
0.0472972972972973,0.174774774774775,0.546396396396396,0.236486486486486,1,0
0.489780144280316,0.633459292339402,0.746908278941944,0.580298866368946,1,1
0.0304878048780488,0.24349593495935,0.590650406504065,0.236585365853659,1,0
0.564611872146119,0.652739726027397,0.796575342465754,0.67420091324201,1,1
0.153942532576011,0.301620447711326,0.573087203474775,0.349064483795523,1,0
0.357142857142857,0.428571428571429,0.456043956043956,0.445054945054945,1,1
0,0.11252446183953,0.455968688845401,0.273972602739726,1,0
0.532782708964629,0.654796063393311,0.744013300796438,0.615151108846638,1,1
0,0.13884430176565,0.458266452648475,0.278651685393258,1,0
0.483201581027668,0.566205533596838,0.696146245059289,0.571146245059289,1,1
0.182804103566195,0.379872984855887,0.67743038593063,0.385930630190523,1,0
0.461538461538461,0.615384615384615,0.669230769230769,0.624615384615385,1,1
0.0543478260869565,0.20304347826087,0.446521739130435,0.217391304347826,1,0
0.538073038073039,0.64024864024864,0.755477855477855,0.626418026418026,1,1
0.0170940170940171,0.13982905982906,0.588376068376068,0.217094017094017,1,0
0.460474308300396,0.57905138339921,0.745306324110672,0.565464426877471,1,1
0.112597547380156,0.290458937198068,0.654542920847269,0.338535860274991,1,0
0.527590410402275,0.624055262088582,0.737261275904103,0.655343356359203,1,1
0.0793478260869565,0.335869565217391,0.670652173913043,0.320652173913044,1,0
0.439393939393939,0.541088854648176,0.712378017462763,0.578582434514638,1,1
0.0325428194993412,0.264558629776021,0.49802371541502,0.259815546772068,1,0
0.437772030530499,0.584148110767677,0.744937866649845,0.635936415820349,1,1
0.0826590512454387,0.292876408059654,0.606933206409646,0.304140885292718,1,0
0.446153846153846,0.618362282878412,0.584615384615385,0.569230769230769,1,1
0.0374936666103699,0.217193041715926,0.516720148623543,0.343100827562912,1,0
0.490941371624073,0.654100357679747,0.74818568244259,0.619109947643979,1,1
0.0594059405940594,0.301101884381987,0.703688917278825,0.333200255509422,1,0
0.518353726362625,0.593993325917686,0.648498331479421,0.57285873192436,1,1
0.0123762376237624,0.13629830725008,0.629271798147557,0.245129351644842,1,0
0.503962264150943,0.631698113207547,0.750188679245283,0.592452830188679,1,1
0.0283018867924528,0.224893487522824,0.519172245891662,0.339622641509434,1,0
0.6,0.6,0.6,0.6,1,1
0,0.0188679245283019,0.518867924528302,0,1,0
0.561273401850828,0.690338607190073,0.792087082604802,0.684299970147982,1,1
0,0.00418994413407821,0.539106145251397,0.00139664804469274,1,0
1,1,1,1,1,1
0,0.0223463687150838,0.5,0.282122905027933,1,0
0.474306269270298,0.624814434166952,0.799017928514331,0.639716797990179,1,1
0,0,0.0935251798561151,0.258992805755396,1,0
0.592261904761905,0.758928571428572,0.82780612244898,0.700680272108844,1,1
0.0287769784172662,0.154749669652033,0.563647041550433,0.280575539568345,1,0
0.568473289541538,0.6827715640772,0.793383888339376,0.654754960392941,1,1
0.0574452003023432,0.214605500319786,0.647537647537648,0.245479388336531,1,0
0.506841817186644,0.630815544608649,0.777895066072407,0.637618265697085,1,1
0.170940170940171,0.40310483167626,0.697714983429269,0.349264492121635,1,0
0.692307692307692,0.696923076923077,0.846153846153846,0.769230769230769,1,1
0.0136054421768707,0.206349206349206,0.520725623582766,0.299319727891156,1,0
0.530657748049052,0.65273132664437,0.786510590858417,0.661649944258639,1,1
0,0.0656410256410256,0.605641025641026,0.384615384615385,1,0
0.448230088495576,0.555929203539823,0.752566371681416,0.578672566371682,1,1
0.0561606535057862,0.254821874290901,0.573405945087361,0.255729521216247,1,0
0.495726495726496,0.495726495726496,0.709401709401709,0.615384615384615,1,1
0,0.0442477876106195,0.31926480599047,0.212389380530973,1,0
0.575270295137983,0.698996062857963,0.809111087382745,0.669439099250969,1,1
0.00144717800289436,0.104196816208394,0.371145497049983,0.24602026049204,1,0
0.565976008724102,0.658607963822094,0.787559531510884,0.641165924255589,1,1
0.226152223503152,0.470925037581075,0.741862689788811,0.440807616431252,1,0
0.395604395604396,0.508241758241758,0.642857142857143,0.56043956043956,1,1
0.00726392251815981,0.130145278450363,0.565980629539952,0.285714285714286,1,0
0.580570130361875,0.665061935414074,0.783036728511927,0.666684697354897,1,1
0.039568345323741,0.165467625899281,0.537769784172662,0.223021582733813,1,0
0.566490698843639,0.665661136249371,0.766214177978883,0.663273001508295,1,1
0.208586976572588,0.401509561581504,0.669587406997479,0.385629957572403,1,0
0.5,0.5,1,0.5,1,1
0,0.0384615384615385,0.294871794871795,0.335470085470085,1,0
0.560956232847031,0.664235158168423,0.784703163368482,0.657735085945398,1,1
0,0.0341614906832298,0.177018633540373,0.285714285714286,1,0
0.50937790157846,0.617886384738752,0.79057989364396,0.638828395374355,1,1
0.147822626689043,0.421728749632347,0.686802539836329,0.415872246924688,1,0
0.514814814814815,0.614529914529915,0.729059829059829,0.624501424501425,1,1
0.137315588569071,0.342494583720211,0.593727432167544,0.335541112142784,1,0
0.564786918778381,0.637389177433169,0.742127670061427,0.649705191948692,1,1
0.148417182315487,0.302250919200072,0.72590799031477,0.347986727647745,1,0
0.423396017699115,0.55772953539823,0.762790376106195,0.541620575221239,1,1
0.128102300242131,0.343693250605327,0.699965950363196,0.358675090799032,1,0
0.448590381426202,0.547470978441128,0.783582089552239,0.574212271973466,1,1
0.0980902777777778,0.308159722222222,0.677951388888889,0.236111111111111,1,0
0.394433572515764,0.553163731245923,0.697542944118287,0.533594259621657,1,1
0.0551750380517504,0.179033485540335,0.483257229832572,0.28824200913242,1,0
0.55,0.616666666666667,0.75,0.8,1,1
0,0.176255707762557,0.602739726027397,0.205479452054794,1,0
0.422575155984118,0.535734543391946,0.712705615428248,0.575723199092456,1,1
0.0116279069767442,0.214728682170543,0.544961240310078,0.411627906976744,1,0
0.533461210571185,0.586743393009378,0.731884057971014,0.59846547314578,1,1
0.0704514363885089,0.193570451436388,0.659826721386229,0.305745554035568,1,0
0.467663043478261,0.542391304347826,0.713858695652174,0.615489130434782,1,1
0.0717817561807332,0.298039215686275,0.624040920716112,0.272890025575448,1,0
0.504120879120879,0.583791208791209,0.620879120879121,0.593406593406594,1,1
0.0265527950310559,0.22111801242236,0.617080745341615,0.235248447204969,1,0
0.553772258669166,0.644681349578257,0.829076850984067,0.689901593252108,1,1
0.0309278350515464,0.189617083946981,0.606774668630339,0.324374079528719,1,0
0.355680868838763,0.597953216374269,0.789473684210526,0.534461152882206,1,1
0.103092783505155,0.383613673358654,0.632121540965817,0.384020618556701,1,0
0.656403940886699,0.690886699507389,0.794334975369458,0.759852216748768,1,1
0.0263157894736842,0.219924812030075,0.661654135338346,0.342105263157895,1,0
0.551404836776711,0.688165159228494,0.760988251201001,0.68634189312383,1,1
0.0472103004291846,0.273911710606989,0.633507050889025,0.332618025751073,1,0
0.833333333333333,1,1,1,1,1
0.0407725321888412,0.137339055793991,0.584406294706724,0.3068669527897,1,0
0.588464171611137,0.699748973071657,0.756903240529439,0.696713829301689,1,1
0,0.0575079872204473,0.460063897763578,0.198083067092652,1,0
0.450980392156863,0.566993464052288,0.694444444444444,0.540849673202614,1,1
0.0447284345047923,0.172523961661342,0.519790557330493,0.245562655307064,1,0
0.542887965814312,0.659022931206383,0.797047880748001,0.653925142532494,1,1
0.0358680057388809,0.189502630320421,0.679619002072374,0.231747170412881,1,0
0.447748217701269,0.57642149191445,0.75378195096505,0.617110067814294,1,1
0.112209292027561,0.313140974547001,0.698496200648281,0.351807570363286,1,0
0.632575757575758,0.640151515151515,0.753787878787879,0.678030303030303,1,1
0.0787037037037037,0.20679012345679,0.535493827160494,0.328703703703704,1,0
0.429197994987468,0.556182121971596,0.731620718462824,0.563492063492063,1,1
0.118421052631579,0.307017543859649,0.607456140350877,0.31578947368421,1,0
0.505491990846682,0.636918382913806,0.787337909992372,0.663615560640732,1,1
0.15675057208238,0.344736842105263,0.750343249427918,0.340961098398169,1,0
0.526065483811963,0.650631059081763,0.773001646241083,0.747942198646424,1,1
0.169282891022021,0.356070016939582,0.690118577075099,0.417052512704687,1,0
0.575284699776413,0.673930420880688,0.787858988171782,0.664029935471914,1,1
0.113706437447445,0.318471456600953,0.639334765953471,0.333850322339531,1,0
0.507928448679894,0.626777066083425,0.732776128729887,0.643727542571474,1,1
0.152692643573003,0.382168253836238,0.602187383041544,0.382983324323201,1,0
0.5,0.714285714285714,0.773809523809524,0.595238095238095,1,1
0.0173410404624277,0.0982658959537572,0.337324525185797,0.16597853014038,1,0
0.5019104408487,0.62413523605523,0.7248241526037,0.613164674211944,1,1
0.0284974093264249,0.19059955588453,0.405625462620281,0.181717246484086,1,0
0.465059399021664,0.624563242487772,0.704664570230609,0.593902865129281,1,1
0.180459604682403,0.410957589714067,0.71708885050854,0.398987718288237,1,0
0.506535947712418,0.611111111111111,0.686274509803922,0.506535947712418,1,1
0.0277777777777778,0.0601851851851852,0.231481481481481,0.166666666666667,1,0
0.652925460860273,0.730349986641732,0.800267165375368,0.721506812717073,1,1
0,0.121545403271292,0.521432600112803,0.166666666666667,1,0
0.44005544005544,0.543312543312543,0.777546777546777,0.531185031185031,1,1
0.0456852791878173,0.229467655863595,0.543082129376546,0.304243134192373,1,0
0.460714285714286,0.589285714285714,0.707142857142857,0.567857142857143,1,1
0.0384615384615385,0.240384615384615,0.63974358974359,0.288461538461538,1,0
0.521245874587458,0.60304691183404,0.733144743045733,0.633604431871758,1,1
0.0297619047619048,0.183928571428571,0.563095238095238,0.269642857142857,1,0
0.524441132637854,0.609538002980626,0.762444113263785,0.647391952309985,1,1
0.0885538641686183,0.257562451209992,0.579771662763466,0.364998048399688,1,0
0.502083333333333,0.552083333333333,0.727083333333333,0.58125,1,1
0.0245901639344262,0.25922131147541,0.574795081967213,0.286885245901639,1,0
0.597389738973897,0.695409540954095,0.781908190819081,0.648334833483348,1,1
0.0636363636363636,0.217045454545455,0.555681818181818,0.336363636363636,1,0
0.542339451074783,0.639153545281315,0.763714772841239,0.629458763748202,1,1
0.131432973805855,0.349101181304571,0.641242937853107,0.422033898305085,1,0
0.53494623655914,0.624039938556067,0.72926267281106,0.692780337941628,1,1
0.0656096227446692,0.231273920174959,0.608711499908875,0.325496628394387,1,0
0.532635467980295,0.628694581280788,0.74384236453202,0.638136288998358,1,1
0.115498702261772,0.28550241008528,0.662217278457546,0.404894327030033,1,0
0.6,0.751111111111111,0.786666666666667,0.651111111111111,1,1
0.120459770114943,0.241149425287356,0.56183908045977,0.354712643678161,1,0
0.3743204507265,0.551645744786004,0.785064742512603,0.534101018088366,1,1
0.0927152317880795,0.298807947019868,0.592847682119205,0.312715231788079,1,0
0.412555344718532,0.574003795066414,0.670936116382036,0.544117647058823,1,1
0.175656910916471,0.430516983550523,0.769386883144627,0.410969878231147,1,0
0.714285714285714,0.714285714285714,0.928571428571429,0.714285714285714,1,1
0,0.032258064516129,0.447004608294931,0.241935483870968,1,0
0.502741228070176,0.623629385964912,0.711759868421053,0.610197368421053,1,1
0.0078125,0.0625,0.46875,0.3203125,1,0
0.456603773584906,0.645283018867925,0.705031446540881,0.620754716981132,1,1
0.015625,0.0880208333333333,0.623958333333333,0.328125,1,0
0.469710208242318,0.601645551186835,0.837629241298965,0.612276103101791,1,1
0.0404761904761905,0.199206349206349,0.723809523809524,0.326190476190476,1,0
0.2,0.6,0.6,0.4,1,1
0,0.158730158730159,0.6,0.285714285714286,1,0
0.499050949050949,0.613036963036963,0.805894105894106,0.639810189810189,1,1
0,0.020979020979021,0.381818181818182,0.216783216783217,1,0
0.504761904761905,0.545238095238095,0.738095238095238,0.55,1,1
0,0.0769230769230769,0.462470862470862,0.216783216783217,1,0
0.530512828385168,0.670855805607577,0.817509782048789,0.681888114512226,1,1
0.0317460317460317,0.26984126984127,0.660141093474427,0.372134038800705,1,0
0.512559558939959,0.651204134218138,0.746944680361023,0.624192085678502,1,1
0.235190182783114,0.457215725344915,0.705025648962272,0.456654704674205,1,0
0.5,0.5,0.5,0.5,1,1
0.00182815356489945,0.126142595978062,0.586837294332724,0.223034734917733,1,0
0.483882367789979,0.607068029786697,0.784412470023981,0.625583743531491,1,1
0.00350877192982456,0.056140350877193,0.413157894736842,0.195614035087719,1,0
0.611399741733988,0.689900597615546,0.805669839935134,0.687347968407462,1,1
0.131102403897067,0.339397790250274,0.61872992340005,0.362165978326097,1,0
0.45,0.55,0.6,0.55,1,1
0.0442655935613682,0.142857142857143,0.504426559356137,0.344064386317907,1,0
0.465024630541872,0.58752052545156,0.743185550082102,0.569129720853859,1,1
0.0190476190476191,0.114285714285714,0.485714285714286,0.333333333333333,1,0
0.481499917039987,0.619213539074167,0.769827443172391,0.596938775510204,1,1
0.170325203252033,0.364634146341464,0.676248548199768,0.434436701509872,1,0
0.402553191489362,0.512765957446809,0.633191489361702,0.581702127659575,1,1
0.0704878048780488,0.249024390243902,0.779512195121951,0.355365853658537,1,0
0.601004336909381,0.666751206810553,0.77642513547558,0.669718565860998,1,1
0.0883190883190883,0.273675213675214,0.612592592592592,0.293447293447293,1,0
0.507672264041691,0.653348774367883,0.793524416135881,0.652142443543717,1,1
0.118660061335221,0.333696263632569,0.58290235360299,0.342225125664616,1,0
0.609385991357653,0.689377951964627,0.786252637925837,0.715003517234449,1,1
0.0917316506934937,0.325316983153759,0.676706946842074,0.355080659563069,1,0
0.457685009487666,0.593168880455408,0.695762175838077,0.595192915876028,1,1
0.125716008441363,0.353331323485077,0.649180986835494,0.395940106521958,1,0
0.51280541971376,0.642871371528558,0.793828345820809,0.664268473237922,1,1
0.140645161290323,0.404731182795699,0.673548387096774,0.382795698924731,1,0
0.458333333333333,0.583333333333333,0.611111111111111,0.569444444444444,1,1
0.0232258064516129,0.0929032258064516,0.356129032258064,0.138207885304659,1,0
0.508950190245588,0.595973135016717,0.732863484376801,0.589516315000575,1,1
0.0127551020408163,0.0433673469387755,0.334467120181406,0.126417233560091,1,0
0.571428571428572,0.676190476190477,0.8,0.70952380952381,1,1
0.0994897959183674,0.210544217687075,0.585544217687075,0.346938775510204,1,0
0.384615384615385,0.544871794871795,0.711538461538461,0.538461538461539,1,1
0,0.0833333333333333,0.533333333333333,0.153846153846154,1,0
0.609983429991715,0.672535211267605,0.670256835128417,0.646230323115161,1,1
0,0.112676056338028,0.497291440953413,0.167930660888407,1,0
0.547064220183486,0.627798165137615,0.754311926605504,0.681926605504587,1,1
0.0691303786018866,0.227677994572942,0.478356376792867,0.39901796097687,1,0
0.285714285714286,0.380952380952381,0.682539682539683,0.452380952380952,1,1
0.055045871559633,0.146788990825688,0.414591524683268,0.179554390563565,1,0
0.529770491803279,0.629311475409836,0.731606557377049,0.63127868852459,1,1
0,0.04,0.247238095238095,0.150857142857143,1,0
0.546247357293869,0.650105708245243,0.732293868921776,0.631871035940803,1,1
0.0673636363636364,0.178909090909091,0.446636363636364,0.331363636363636,1,0
0.4,0.452631578947368,0.555263157894737,0.460526315789474,1,1
0,0.0681818181818182,0.397727272727273,0.306818181818182,1,0
0.485699096225412,0.622966507177033,0.821690590111643,0.670175438596491,1,1
0.0202020202020202,0.151515151515152,0.462121212121212,0.333333333333333,1,0
0.566176470588235,0.665441176470588,0.755147058823529,0.664705882352941,1,1
0.129530600118835,0.420558526440879,0.652762923351158,0.423648247177659,1,0
0.494360902255639,0.6631000578369,0.790052053209948,0.651966454598033,1,1
0.054945054945055,0.205559146735617,0.56961861667744,0.337297996121526,1,0
0.546606529209622,0.649914089347079,0.794566151202749,0.641752577319587,1,1
0.104739010989011,0.265567765567766,0.649267399267399,0.333905677655678,1,0
0.41077361177029,0.597294731846227,0.766492643569056,0.580683436165164,1,1
0.0924744897959184,0.319515306122449,0.602678571428571,0.311437074829932,1,0
0.407373271889401,0.493087557603687,0.650691244239631,0.575115207373272,1,1
0.0795918367346939,0.193877551020408,0.538775510204082,0.324489795918367,1,0
0.557266960581878,0.665931878639063,0.781693546886918,0.67309373662965,1,1
0.069023569023569,0.217123617123617,0.643097643097643,0.348484848484848,1,0
0.2,0.6,0.6,0.4,1,1
0.0134680134680135,0.0740740740740741,0.543771043771044,0.286195286195286,1,0
0.428308823529412,0.628676470588235,0.77297794117647,0.588235294117647,1,1
0.0588235294117647,0.176470588235294,0.5,0.220588235294118,1,0
0.625,0.670454545454545,0.708333333333333,0.708333333333333,1,1
0.0441176470588235,0.200980392156863,0.558823529411765,0.235294117647059,1,0
0.575981028987151,0.693431872326252,0.813023541768064,0.660454001515044,1,1
0.0105540897097625,0.192062445030783,0.520008795074758,0.228232189973615,1,0
0.556302521008403,0.651764705882352,0.729579831932773,0.672773109243697,1,1
0.163573313230305,0.362306822465134,0.636155295891443,0.347304937806257,1,0
0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,1,1
0.00571428571428571,0.188571428571429,0.502857142857143,0.228571428571429,1,0
0.44681861348528,0.565527065527066,0.726495726495727,0.568376068376068,1,1
0,0.123456790123457,0.599647266313933,0.358024691358025,1,0
0.403315982263351,0.563974037658249,0.727138358717306,0.60266049739734,1,1
0.0923605309570222,0.305485937064884,0.604474148333798,0.390420495683654,1,0
0.363636363636364,0.727272727272727,0.545454545454545,0.727272727272727,1,1
0.0225563909774436,0.0977443609022556,0.574846206425154,0.23444976076555,1,0
0.573507549361207,0.66108013937282,0.78868757259001,0.669349593495932,1,1
0.0114285714285714,0.102857142857143,0.32034632034632,0.193246753246753,1,0
0.528505786249149,0.625021272974812,0.772613172226003,0.66250425459496,1,1
0.191837336704594,0.406249473240624,0.791323219553307,0.431580278128951,1,0
0.6,0.6,0.666666666666667,0.6,1,1
0.0309734513274336,0.126106194690265,0.452212389380531,0.307522123893805,1,0
0.550557331720383,0.653728506005357,0.770612632852328,0.646971398945822,1,1
0.0338028169014084,0.2018779342723,0.56056338028169,0.318309859154929,1,0
0.42806484295846,0.553698074974671,0.680344478216819,0.551165146909828,1,1
0.0422535211267606,0.214683847767456,0.632544201378484,0.309859154929577,1,0
0.625,0.670289855072464,0.817028985507246,0.726449275362319,1,1
